,sample_number,sampled_date,month,text_id,room,building,class,sample_site,sample_type,results,units,analysis
37095,9224770,2021-09-12,2021-09-12 00:00:00,V-91160-6 SDA-30SEP21-1,91160,9,ISO_8,V-91160-6 SDA,viable air,0,CFU_M3,EM_VAIR_M3
37096,9322380,2021-09-22,2021-09-22 00:00:00,V-91141-H-2-22SEP21-1,91141,9,ISO_8,V-91141-H-2,viable air,0,CFU_M3,EM_VAIR_M3
37114,9295925,2021-10-20,2021-10-20 00:00:00,WS-93110S-3-31OCT21-1,93110,9,ISO_8,WS-93110S-3,surface,0,CFU_25CM2,EM_RODAC
37115,9295926,2021-10-20,2021-10-20 00:00:00,WS-93112S-1-31OCT21-1,93112,9,ISO_8,WS-93112S-1,surface,0,CFU_25CM2,EM_RODAC
37116,9295927,2021-10-20,2021-10-20 00:00:00,WS-93112S-2-31OCT21-1,93112,9,ISO_8,WS-93112S-2,surface,0,CFU_25CM2,EM_RODAC
37117,9295928,2021-10-06,2021-10-06 00:00:00,F-91151S-1-31OCT21-1,91151,9,ISO_8,F-91151S-1,surface,0,CFU_25CM2,EM_RODAC
37118,9295929,2021-10-06,2021-10-06 00:00:00,F-91154S-1-31OCT21-1,91154,9,ISO_8,F-91154S-1,surface,5,CFU_25CM2,EM_RODAC
37119,9295930,2021-10-06,2021-10-06 00:00:00,F-91170S-1-31OCT21-1,91170,9,ISO_8,F-91170S-1,surface,0,CFU_25CM2,EM_RODAC
37120,9295931,2021-10-06,2021-10-06 00:00:00,F-91171S-1-31OCT21-1,91171,9,ISO_8,F-91171S-1,surface,0,CFU_25CM2,EM_RODAC
37121,9295932,2021-10-06,2021-10-06 00:00:00,F-91171S-2-31OCT21-1,91171,9,ISO_8,F-91171S-2,surface,0,CFU_25CM2,EM_RODAC
37122,9295933,2021-10-06,2021-10-06 00:00:00,F-91172S-1-31OCT21-1,91172,9,ISO_8,F-91172S-1,surface,0,CFU_25CM2,EM_RODAC
37123,9295934,2021-10-06,2021-10-06 00:00:00,F-91172S-2-31OCT21-1,91172,9,ISO_8,F-91172S-2,surface,1,CFU_25CM2,EM_RODAC
37124,9295935,2021-10-06,2021-10-06 00:00:00,F-91172S-3-31OCT21-1,91172,9,ISO_8,F-91172S-3,surface,0,CFU_25CM2,EM_RODAC
37125,9295936,2021-10-06,2021-10-06 00:00:00,F-91172S-4-31OCT21-1,91172,9,ISO_8,F-91172S-4,surface,1,CFU_25CM2,EM_RODAC
37126,9295937,2021-10-06,2021-10-06 00:00:00,F-91172S-5-31OCT21-1,91172,9,ISO_8,F-91172S-5,surface,1,CFU_25CM2,EM_RODAC
37127,9295938,2021-10-06,2021-10-06 00:00:00,F-91173S-1-31OCT21-1,91173,9,ISO_8,F-91173S-1,surface,1,CFU_25CM2,EM_RODAC
37143,9271784,2021-08-06,2021-08-06 00:00:00,S-92074-H-1-06AUG21-1,92074,9,ISO_5,S-92074-H-1,surface,0,CFU_25CM2,EM_RODAC
37144,9271785,2021-08-06,2021-08-06 00:00:00,S-92074-H-2-06AUG21-1,92074,9,ISO_5,S-92074-H-2,surface,0,CFU_25CM2,EM_RODAC
37145,9271786,2021-08-06,2021-08-06 00:00:00,V-92074-H-1-06AUG21-1,92074,9,ISO_5,V-92074-H-1,viable air,0,CFU_M3,EM_VAIR_M3
37146,9271787,2021-08-06,2021-08-06 00:00:00,V-92074-H-2-06AUG21-1,92074,9,ISO_5,V-92074-H-2,viable air,0,CFU_M3,EM_VAIR_M3
37147,9298099,2021-09-12,2021-09-12 00:00:00,F-91164S-1-30SEP21-1,91164,9,ISO_8,F-91164S-1,surface,0,CFU_25CM2,EM_RODAC
37148,9298094,2021-09-12,2021-09-12 00:00:00,F-91161S-1-30SEP21-1,91161,9,ISO_8,F-91161S-1,surface,0,CFU_25CM2,EM_RODAC
37149,9298096,2021-09-12,2021-09-12 00:00:00,F-91162S-1-30SEP21-1,91162,9,ISO_8,F-91162S-1,surface,0,CFU_25CM2,EM_RODAC
37150,9298098,2021-09-12,2021-09-12 00:00:00,F-91163S-1-30SEP21-1,91163,9,ISO_8,F-91163S-1,surface,0,CFU_25CM2,EM_RODAC
37151,9298101,2021-09-12,2021-09-12 00:00:00,W-91155S-1-30SEP21-1,91155,9,ISO_8,W-91155S-1,surface,0,CFU_25CM2,EM_RODAC
37152,9298103,2021-09-12,2021-09-12 00:00:00,W-91160S-1-30SEP21-1,91160,9,ISO_8,W-91160S-1,surface,0,CFU_25CM2,EM_RODAC
37153,9298105,2021-09-12,2021-09-12 00:00:00,W-91160S-2-30SEP21-1,91160,9,ISO_8,W-91160S-2,surface,0,CFU_25CM2,EM_RODAC
37154,9298107,2021-09-12,2021-09-12 00:00:00,W-91160S-3-30SEP21-1,91160,9,ISO_8,W-91160S-3,surface,0,CFU_25CM2,EM_RODAC
37155,9298109,2021-09-12,2021-09-12 00:00:00,W-91160S-4-30SEP21-1,91160,9,ISO_8,W-91160S-4,surface,0,CFU_25CM2,EM_RODAC
37156,9298110,2021-09-12,2021-09-12 00:00:00,W-91162S-1-30SEP21-1,91162,9,ISO_8,W-91162S-1,surface,0,CFU_25CM2,EM_RODAC
37157,9298112,2021-09-12,2021-09-12 00:00:00,W-91164S-1-30SEP21-1,91164,9,ISO_8,W-91164S-1,surface,0,CFU_25CM2,EM_RODAC
37158,9298114,2021-09-12,2021-09-12 00:00:00,W-91164S-2-30SEP21-1,91164,9,ISO_8,W-91164S-2,surface,0,CFU_25CM2,EM_RODAC
37159,9298117,2021-09-24,2021-09-24 00:00:00,F-91140S-1-30SEP21-1,91140,9,ISO_8,F-91140S-1,surface,0,CFU_25CM2,EM_RODAC
37160,9298121,2021-09-24,2021-09-24 00:00:00,F-91141S-2-30SEP21-1,91141,9,ISO_8,F-91141S-2,surface,0,CFU_25CM2,EM_RODAC
37199,9295939,2021-10-06,2021-10-06 00:00:00,F-91174S-1-31OCT21-1,91174,9,ISO_8,F-91174S-1,surface,1,CFU_25CM2,EM_RODAC
37200,9295940,2021-10-06,2021-10-06 00:00:00,F-91175S-1-31OCT21-1,91175,9,ISO_8,F-91175S-1,surface,2,CFU_25CM2,EM_RODAC
37201,9295941,2021-10-06,2021-10-06 00:00:00,F-91176S-1-31OCT21-1,91176,9,ISO_8,F-91176S-1,surface,0,CFU_25CM2,EM_RODAC
37202,9295942,2021-10-06,2021-10-06 00:00:00,F-91177S-1-31OCT21-1,91177,9,ISO_8,F-91177S-1,surface,0,CFU_25CM2,EM_RODAC
37203,9295943,2021-10-06,2021-10-06 00:00:00,F-91178S-1-31OCT21-1,91178,9,ISO_8,F-91178S-1,surface,0,CFU_25CM2,EM_RODAC
37204,9295944,2021-10-06,2021-10-06 00:00:00,W-91154S-1-31OCT21-1,91154,9,ISO_8,W-91154S-1,surface,0,CFU_25CM2,EM_RODAC
37205,9295945,2021-10-06,2021-10-06 00:00:00,W-91170S-1-31OCT21-1,91170,9,ISO_8,W-91170S-1,surface,0,CFU_25CM2,EM_RODAC
37206,9295946,2021-10-06,2021-10-06 00:00:00,W-91171S-1-31OCT21-1,91171,9,ISO_8,W-91171S-1,surface,0,CFU_25CM2,EM_RODAC
37207,9295947,2021-10-06,2021-10-06 00:00:00,W-91172S-1-31OCT21-1,91172,9,ISO_8,W-91172S-1,surface,0,CFU_25CM2,EM_RODAC
37208,9295948,2021-10-06,2021-10-06 00:00:00,W-91172S-2-31OCT21-1,91172,9,ISO_8,W-91172S-2,surface,0,CFU_25CM2,EM_RODAC
37209,9295949,2021-10-06,2021-10-06 00:00:00,W-91173S-1-31OCT21-1,91173,9,ISO_8,W-91173S-1,surface,0,CFU_25CM2,EM_RODAC
37210,9295950,2021-10-06,2021-10-06 00:00:00,W-91176S-1-31OCT21-1,91176,9,ISO_8,W-91176S-1,surface,0,CFU_25CM2,EM_RODAC
37211,9295951,2021-10-06,2021-10-06 00:00:00,W-91178S-1-31OCT21-1,91178,9,ISO_8,W-91178S-1,surface,0,CFU_25CM2,EM_RODAC
37224,9298123,2021-09-24,2021-09-24 00:00:00,F-91142S-1-30SEP21-1,91142,9,ISO_8,F-91142S-1,surface,0,CFU_25CM2,EM_RODAC
37225,9298126,2021-09-24,2021-09-24 00:00:00,F-91143S-1-30SEP21-1,91143,9,ISO_8,F-91143S-1,surface,0,CFU_25CM2,EM_RODAC
37245,9358201,2021-10-20,2021-10-20 00:00:00,F-91160S-5-20OCT21-1,91160,9,ISO_8,F-91160S-5,surface,1,CFU_25CM2,EM_RODAC
37248,9287970,2021-08-20,2021-08-20 00:00:00,SP-91141-H-1-22AUG21-1,91141,9,ISO_5,SP-91141-H-1,settle plate,0,CFU,EM_SETTLEPLATE
37249,9287967,2021-08-20,2021-08-20 00:00:00,V-91141-H-3-22AUG21-1,91141,9,ISO_5,V-91141-H-3,BDU,0,CFU_PLATE,EM_VAIR_CONT
37250,9287968,2021-08-20,2021-08-20 00:00:00,V-91141-H-4-22AUG21-1,91141,9,ISO_5,V-91141-H-4,BDU,0,CFU_PLATE,EM_VAIR_CONT
37251,9287969,2021-08-20,2021-08-20 00:00:00,V-91141-H-5-22AUG21-1,91141,9,ISO_5,V-91141-H-5,BDU,0,CFU_PLATE,EM_VAIR_CONT
37262,9295238,2021-10-21,2021-10-21 00:00:00,F-93211S-2-31OCT21-1,93211,9,ISO_9,F-93211S-2,surface,0,CFU_25CM2,EM_RODAC
37263,9295232,2021-10-21,2021-10-21 00:00:00,F-93210S-1-31OCT21-1,93210,9,ISO_9,F-93210S-1,surface,0,CFU_25CM2,EM_RODAC
37264,9295235,2021-10-21,2021-10-21 00:00:00,F-93211AS-1-31OCT21-1,93211,9,ISO_9,F-93211AS-1,surface,3,CFU_25CM2,EM_RODAC
37265,9295236,2021-10-21,2021-10-21 00:00:00,F-93211S-1-31OCT21-1,93211,9,ISO_9,F-93211S-1,surface,0,CFU_25CM2,EM_RODAC
37266,9295239,2021-10-21,2021-10-21 00:00:00,F-93211S-4-31OCT21-1,93211,9,ISO_9,F-93211S-4,surface,0,CFU_25CM2,EM_RODAC
37267,9295240,2021-10-21,2021-10-21 00:00:00,F-93211S-5-31OCT21-1,93211,9,ISO_9,F-93211S-5,surface,0,CFU_25CM2,EM_RODAC
37268,9295245,2021-10-21,2021-10-21 00:00:00,F-93214S-1-31OCT21-1,93214,9,ISO_9,F-93214S-1,surface,1,CFU_25CM2,EM_RODAC
37269,9295241,2021-10-21,2021-10-21 00:00:00,F-93212S-1-31OCT21-1,93212,9,ISO_9,F-93212S-1,surface,0,CFU_25CM2,EM_RODAC
37270,9295243,2021-10-21,2021-10-21 00:00:00,F-93213S-1-31OCT21-1,93213,9,ISO_9,F-93213S-1,surface,0,CFU_25CM2,EM_RODAC
37271,9295246,2021-10-21,2021-10-21 00:00:00,F-93215S-1-31OCT21-1,93215,9,ISO_9,F-93215S-1,surface,0,CFU_25CM2,EM_RODAC
37272,9295248,2021-10-21,2021-10-21 00:00:00,F-93215S-2-31OCT21-1,93215,9,ISO_9,F-93215S-2,surface,0,CFU_25CM2,EM_RODAC
37273,9295250,2021-10-21,2021-10-21 00:00:00,F-93216S-1-31OCT21-1,93216,9,ISO_9,F-93216S-1,surface,0,CFU_25CM2,EM_RODAC
37274,9295252,2021-10-21,2021-10-21 00:00:00,F-94015S-1-31OCT21-1,94015,9,ISO_9,F-94015S-1,surface,0,CFU_25CM2,EM_RODAC
37275,9295255,2021-10-21,2021-10-21 00:00:00,F-94015S-2-31OCT21-1,94015,9,ISO_9,F-94015S-2,surface,0,CFU_25CM2,EM_RODAC
37283,9295963,2021-09-04,2021-09-04 00:00:00,V-92110A-1-31OCT21-1,92110,9,ISO_8,V-92110A-1,viable air,0,CFU_M3,EM_VAIR_M3
37284,9295964,2021-09-04,2021-09-04 00:00:00,V-92110B-1-31OCT21-1,92110,9,ISO_8,V-92110B-1,viable air,0,CFU_M3,EM_VAIR_M3
37285,9295965,2021-09-04,2021-09-04 00:00:00,V-92112-1-31OCT21-1,92112,9,ISO_8,V-92112-1,viable air,0,CFU_M3,EM_VAIR_M3
37286,9295966,2021-09-04,2021-09-04 00:00:00,V-92130A-1-31OCT21-1,92130,9,ISO_8,V-92130A-1,viable air,0,CFU_M3,EM_VAIR_M3
37287,9295967,2021-09-04,2021-09-04 00:00:00,V-92130A-2-31OCT21-1,92130,9,ISO_8,V-92130A-2,viable air,0,CFU_M3,EM_VAIR_M3
37288,9295968,2021-09-04,2021-09-04 00:00:00,V-92130B-1-31OCT21-1,92130,9,ISO_8,V-92130B-1,viable air,0,CFU_M3,EM_VAIR_M3
37304,9298154,2021-09-20,2021-09-20 00:00:00,SP-92058-1-30SEP21-1,92058,9,ISO_8,SP-92058-1,settle plate,0,CFU,EM_SETTLEPLATE
37305,9298157,2021-09-20,2021-09-20 00:00:00,V-92014-1-30SEP21-1,92014,9,ISO_8,V-92014-1,viable air,2,CFU_M3,EM_VAIR_M3
37306,9298166,2021-09-20,2021-09-20 00:00:00,V-92057-2-30SEP21-1,92057,9,ISO_8,V-92057-2,viable air,0,CFU_M3,EM_VAIR_M3
37307,9298159,2021-09-20,2021-09-20 00:00:00,V-92055-1-30SEP21-1,92055,9,ISO_8,V-92055-1,viable air,0,CFU_M3,EM_VAIR_M3
37308,9298162,2021-09-20,2021-09-20 00:00:00,V-92056-1-30SEP21-1,92056,9,ISO_8,V-92056-1,viable air,0,CFU_M3,EM_VAIR_M3
37309,9298164,2021-09-20,2021-09-20 00:00:00,V-92057-1-30SEP21-1,92057,9,ISO_8,V-92057-1,viable air,0,CFU_M3,EM_VAIR_M3
37310,9298168,2021-09-20,2021-09-20 00:00:00,V-92057-3-30SEP21-1,92057,9,ISO_8,V-92057-3,viable air,2,CFU_M3,EM_VAIR_M3
37311,9298169,2021-09-20,2021-09-20 00:00:00,V-92058-1 -30SEP21-1,92058,9,ISO_8,V-92058-1 ,viable air,0,CFU_M3,EM_VAIR_M3
37312,9298171,2021-09-20,2021-09-20 00:00:00,V-92058-2-30SEP21-1,92058,9,ISO_8,V-92058-2,viable air,0,CFU_M3,EM_VAIR_M3
37313,9298173,2021-09-20,2021-09-20 00:00:00,V-92059-1-30SEP21-1,92059,9,ISO_8,V-92059-1,viable air,0,CFU_M3,EM_VAIR_M3
37314,9298176,2021-09-20,2021-09-20 00:00:00,V-92060-1-30SEP21-1,92060,9,ISO_8,V-92060-1,viable air,0,CFU_M3,EM_VAIR_M3
37315,9298178,2021-09-20,2021-09-20 00:00:00,V-92061-1-30SEP21-1,92061,9,ISO_8,V-92061-1,viable air,2,CFU_M3,EM_VAIR_M3
37316,9298181,2021-09-20,2021-09-20 00:00:00,V-92061A-1-30SEP21-1,92061,9,ISO_8,V-92061A-1,viable air,0,CFU_M3,EM_VAIR_M3
37317,9298183,2021-09-20,2021-09-20 00:00:00,V-92062-1-30SEP21-1,92062,9,ISO_8,V-92062-1,viable air,0,CFU_M3,EM_VAIR_M3
37331,9358296,2021-10-20,2021-10-20 00:00:00,F-91250S-B-20OCT21-1,91250,9,ISO_9,F-91250S-B,surface,41,CFU_25CM2,EM_RODAC
37333,9358292,2021-10-20,2021-10-20 00:00:00,V-91250-A-20OCT21-1,91250,9,ISO_9,V-91250-A,viable air,0,CFU_M3,EM_VAIR_M3
37334,9358293,2021-10-20,2021-10-20 00:00:00,F-91250S-A-20OCT21-1,91250,9,ISO_9,F-91250S-A,surface,0,CFU_25CM2,EM_RODAC
37335,9358295,2021-10-20,2021-10-20 00:00:00,V-91250-B-20OCT21-1,91250,9,ISO_9,V-91250-B,viable air,2,CFU_M3,EM_VAIR_M3
37336,9358298,2021-10-20,2021-10-20 00:00:00,V-92230-A-20OCT21-1,92230,9,ISO_9,V-92230-A,viable air,2,CFU_M3,EM_VAIR_M3
37337,9358299,2021-10-20,2021-10-20 00:00:00,F-92230S-A-20OCT21-1,92230,9,ISO_9,F-92230S-A,surface,0,CFU_25CM2,EM_RODAC
37338,9287971,2021-08-20,2021-08-20 00:00:00,SP-91141-H-2-22AUG21-1,91141,9,ISO_5,SP-91141-H-2,settle plate,0,CFU,EM_SETTLEPLATE
37339,9287972,2021-08-21,2021-08-21 00:00:00,V-91141-H-3-22AUG21-1,91141,9,ISO_5,V-91141-H-3,BDU,0,CFU_PLATE,EM_VAIR_CONT
37340,9287973,2021-08-21,2021-08-21 00:00:00,V-91141-H-4-22AUG21-1,91141,9,ISO_5,V-91141-H-4,BDU,0,CFU_PLATE,EM_VAIR_CONT
37341,9287974,2021-08-21,2021-08-21 00:00:00,V-91141-H-5-22AUG21-1,91141,9,ISO_5,V-91141-H-5,BDU,0,CFU_PLATE,EM_VAIR_CONT
37342,9287980,2021-08-21,2021-08-21 00:00:00,SP-91141-H-1-22AUG21-2,91141,9,ISO_5,SP-91141-H-1,settle plate,0,CFU,EM_SETTLEPLATE
37343,9287981,2021-08-21,2021-08-21 00:00:00,SP-91141-H-2-22AUG21-2,91141,9,ISO_5,SP-91141-H-2,settle plate,0,CFU,EM_SETTLEPLATE
37361,9337099,2021-09-30,2021-09-30 00:00:00,SP-91141-H-1-01OCT21-1,91141,9,ISO_5,SP-91141-H-1,settle plate,0,CFU,EM_SETTLEPLATE
37362,9337096,2021-09-30,2021-09-30 00:00:00,V-91141-H-3-01OCT21-1,91141,9,ISO_5,V-91141-H-3,BDU,0,CFU_PLATE,EM_VAIR_CONT
37363,9337097,2021-09-30,2021-09-30 00:00:00,V-91141-H-4-01OCT21-1,91141,9,ISO_5,V-91141-H-4,BDU,0,CFU_PLATE,EM_VAIR_CONT
37364,9337098,2021-09-30,2021-09-30 00:00:00,V-91141-H-5-01OCT21-1,91141,9,ISO_5,V-91141-H-5,BDU,0,CFU_PLATE,EM_VAIR_CONT
37365,9337100,2021-09-30,2021-09-30 00:00:00,SP-91141-H-2-01OCT21-1,91141,9,ISO_5,SP-91141-H-2,settle plate,0,CFU,EM_SETTLEPLATE
37366,9295260,2021-10-21,2021-10-21 00:00:00,F-94020S-3-31OCT21-1,94020,9,ISO_9,F-94020S-3,surface,0,CFU_25CM2,EM_RODAC
37367,9295274,2021-10-21,2021-10-21 00:00:00,W-93211S-2-31OCT21-1,93211,9,ISO_9,W-93211S-2,surface,0,CFU_25CM2,EM_RODAC
37368,9295264,2021-10-21,2021-10-21 00:00:00,W-93210S-1-31OCT21-1,93210,9,ISO_9,W-93210S-1,surface,0,CFU_25CM2,EM_RODAC
37369,9295267,2021-10-21,2021-10-21 00:00:00,W-93211AS-1-31OCT21-1,93211,9,ISO_9,W-93211AS-1,surface,2,CFU_25CM2,EM_RODAC
37370,9295271,2021-10-21,2021-10-21 00:00:00,W-93211S-1-31OCT21-1,93211,9,ISO_9,W-93211S-1,surface,0,CFU_25CM2,EM_RODAC
37371,9295278,2021-10-21,2021-10-21 00:00:00,W-93211S-3-31OCT21-1,93211,9,ISO_9,W-93211S-3,surface,0,CFU_25CM2,EM_RODAC
37372,9295282,2021-10-21,2021-10-21 00:00:00,W-93211S-4-31OCT21-1,93211,9,ISO_9,W-93211S-4,surface,0,CFU_25CM2,EM_RODAC
37373,9295284,2021-10-21,2021-10-21 00:00:00,W-93211S-5-31OCT21-1,93211,9,ISO_9,W-93211S-5,surface,0,CFU_25CM2,EM_RODAC
37374,9295286,2021-10-21,2021-10-21 00:00:00,W-93211S-6-31OCT21-1,93211,9,ISO_9,W-93211S-6,surface,0,CFU_25CM2,EM_RODAC
37375,9295289,2021-10-21,2021-10-21 00:00:00,W-93211S-7-31OCT21-1,93211,9,ISO_9,W-93211S-7,surface,0,CFU_25CM2,EM_RODAC
37376,9295292,2021-10-21,2021-10-21 00:00:00,W-94015S-1-31OCT21-1,94015,9,ISO_9,W-94015S-1,surface,0,CFU_25CM2,EM_RODAC
37377,9295294,2021-10-21,2021-10-21 00:00:00,W-94020S-1-31OCT21-1,94020,9,ISO_9,W-94020S-1,surface,0,CFU_25CM2,EM_RODAC
37378,9295297,2021-10-21,2021-10-21 00:00:00,W-94020S-2-31OCT21-1,94020,9,ISO_9,W-94020S-2,surface,0,CFU_25CM2,EM_RODAC
37379,9295301,2021-10-21,2021-10-21 00:00:00,W-94020S-3-31OCT21-1,94020,9,ISO_9,W-94020S-3,surface,0,CFU_25CM2,EM_RODAC
37384,9295304,2021-10-21,2021-10-21 00:00:00,WS-93211S-1-31OCT21-1,93211,9,ISO_9,WS-93211S-1,surface,0,CFU_25CM2,EM_RODAC
37395,9295969,2021-09-04,2021-09-04 00:00:00,V-92130D-1-31OCT21-1,92130,9,ISO_8,V-92130D-1,viable air,0,CFU_M3,EM_VAIR_M3
37396,9295970,2021-09-04,2021-09-04 00:00:00,V-92130E-1-31OCT21-1,92130,9,ISO_8,V-92130E-1,viable air,0,CFU_M3,EM_VAIR_M3
37397,9295971,2021-09-04,2021-09-04 00:00:00,V-92130E-2-31OCT21-1,92130,9,ISO_8,V-92130E-2,viable air,0,CFU_M3,EM_VAIR_M3
37398,9295972,2021-09-04,2021-09-04 00:00:00,V-92130E-3-31OCT21-1,92130,9,ISO_8,V-92130E-3,viable air,0,CFU_M3,EM_VAIR_M3
37399,9295973,2021-09-04,2021-09-04 00:00:00,V-92130E-4-31OCT21-1,92130,9,ISO_8,V-92130E-4,viable air,0,CFU_M3,EM_VAIR_M3
37415,9298186,2021-09-20,2021-09-20 00:00:00,V-92174-1-30SEP21-1,92174,9,ISO_8,V-92174-1,viable air,0,CFU_M3,EM_VAIR_M3
37433,9295923,2021-10-20,2021-10-20 00:00:00,WS-93110S-1-31OCT21-1,93110,9,ISO_8,WS-93110S-1,surface,0,CFU_25CM2,EM_RODAC
37434,9295924,2021-10-20,2021-10-20 00:00:00,WS-93110S-2-31OCT21-1,93110,9,ISO_8,WS-93110S-2,surface,0,CFU_25CM2,EM_RODAC
37435,9295905,2021-10-20,2021-10-20 00:00:00,F-94003S-3-31OCT21-1,94003,9,ISO_8,F-94003S-3,surface,1,CFU_25CM2,EM_RODAC
37436,9295920,2021-10-20,2021-10-20 00:00:00,W-94003S-1-31OCT21-1,94003,9,ISO_8,W-94003S-1,surface,0,CFU_25CM2,EM_RODAC
37437,9295903,2021-10-20,2021-10-20 00:00:00,F-94003S-1-31OCT21-1,94003,9,ISO_8,F-94003S-1,surface,0,CFU_25CM2,EM_RODAC
37438,9295362,2021-10-13,2021-10-13 00:00:00,F-92075S-1-31OCT21-1,92075,9,ISO_9,F-92075S-1,surface,0,CFU_25CM2,EM_RODAC
37442,9295885,2021-10-21,2021-10-21 00:00:00,F-92174S-1-31OCT21-1,92174,9,ISO_8,F-92174S-1,surface,0,CFU_25CM2,EM_RODAC
37457,9295307,2021-10-21,2021-10-21 00:00:00,WS-93211S-2-31OCT21-1,93211,9,ISO_9,WS-93211S-2,surface,0,CFU_25CM2,EM_RODAC
37458,9295310,2021-10-21,2021-10-21 00:00:00,WS-93211S-3-31OCT21-1,93211,9,ISO_9,WS-93211S-3,surface,0,CFU_25CM2,EM_RODAC
37459,9295311,2021-10-21,2021-10-21 00:00:00,WS-93211S-4-31OCT21-1,93211,9,ISO_9,WS-93211S-4,surface,1,CFU_25CM2,EM_RODAC
37460,9295314,2021-10-21,2021-10-21 00:00:00,WS-93211S-5-31OCT21-1,93211,9,ISO_9,WS-93211S-5,surface,0,CFU_25CM2,EM_RODAC
37461,9295320,2021-09-16,2021-09-16 00:00:00,F-91210S-1-31OCT21-1,91210,9,ISO_8,F-91210S-1,surface,0,CFU_25CM2,EM_RODAC
37462,9295323,2021-09-16,2021-09-16 00:00:00,F-91212S-1-31OCT21-1,91212,9,ISO_8,F-91212S-1,surface,0,CFU_25CM2,EM_RODAC
37463,9295326,2021-09-16,2021-09-16 00:00:00,F-91212S-2-31OCT21-1,91212,9,ISO_8,F-91212S-2,surface,0,CFU_25CM2,EM_RODAC
37464,9295329,2021-09-16,2021-09-16 00:00:00,F-91213S-1-31OCT21-1,91213,9,ISO_8,F-91213S-1,surface,0,CFU_25CM2,EM_RODAC
37465,9295331,2021-09-16,2021-09-16 00:00:00,F-91213S-2-31OCT21-1,91213,9,ISO_8,F-91213S-2,surface,0,CFU_25CM2,EM_RODAC
37466,9295334,2021-09-16,2021-09-16 00:00:00,F-91260AS-1-31OCT21-1,91260,9,ISO_8,F-91260AS-1,surface,0,CFU_25CM2,EM_RODAC
37467,9295337,2021-09-16,2021-09-16 00:00:00,F-91261S-1-31OCT21-1,91261,9,ISO_8,F-91261S-1,surface,1,CFU_25CM2,EM_RODAC
37468,9295347,2021-09-16,2021-09-16 00:00:00,W-91212S-2-31OCT21-1,91212,9,ISO_8,W-91212S-2,surface,0,CFU_25CM2,EM_RODAC
37469,9295340,2021-09-16,2021-09-16 00:00:00,F-91263S-1-31OCT21-1,91263,9,ISO_8,F-91263S-1,surface,0,CFU_25CM2,EM_RODAC
37470,9295342,2021-09-16,2021-09-16 00:00:00,W-91210S-1-31OCT21-1,91210,9,ISO_8,W-91210S-1,surface,0,CFU_25CM2,EM_RODAC
37471,9295344,2021-09-16,2021-09-16 00:00:00,W-91212S-1-31OCT21-1,91212,9,ISO_8,W-91212S-1,surface,0,CFU_25CM2,EM_RODAC
37502,9298229,2021-09-14,2021-09-14 00:00:00,V-93110-3-30SEP21-1,93110,9,ISO_8,V-93110-3,viable air,0,CFU_M3,EM_VAIR_M3
37503,9298226,2021-09-14,2021-09-14 00:00:00,V-93062-1-30SEP21-1,93062,9,ISO_8,V-93062-1,viable air,0,CFU_M3,EM_VAIR_M3
37504,9298227,2021-09-14,2021-09-14 00:00:00,V-93110-1-30SEP21-1,93110,9,ISO_8,V-93110-1,viable air,0,CFU_M3,EM_VAIR_M3
37505,9298228,2021-09-14,2021-09-14 00:00:00,V-93110-2-30SEP21-1,93110,9,ISO_8,V-93110-2,viable air,0,CFU_M3,EM_VAIR_M3
37506,9298230,2021-09-14,2021-09-14 00:00:00,V-93110-4-30SEP21-1,93110,9,ISO_8,V-93110-4,viable air,0,CFU_M3,EM_VAIR_M3
37507,9298232,2021-09-14,2021-09-14 00:00:00,V-93110-5-30SEP21-1,93110,9,ISO_8,V-93110-5,viable air,0,CFU_M3,EM_VAIR_M3
37508,9298235,2021-09-14,2021-09-14 00:00:00,V-93110-6-30SEP21-1,93110,9,ISO_8,V-93110-6,viable air,0,CFU_M3,EM_VAIR_M3
37509,9298237,2021-09-14,2021-09-14 00:00:00,V-93110-7-30SEP21-1,93110,9,ISO_8,V-93110-7,viable air,0,CFU_M3,EM_VAIR_M3
37510,9298238,2021-09-14,2021-09-14 00:00:00,V-93110A-1-30SEP21-1,93110,9,ISO_8,V-93110A-1,viable air,0,CFU_M3,EM_VAIR_M3
37514,9304141,2021-09-10,2021-09-10 00:00:00,V-92092-H-1-11SEP21-1,92092,9,ISO_5,V-92092-H-1,viable air,0,CFU_M3,EM_VAIR_M3
37515,9304119,2021-09-07,2021-09-07 00:00:00,S-92074-H-1-11SEP21-1,92074,9,ISO_5,S-92074-H-1,surface,0,CFU_25CM2,EM_RODAC
37516,9304123,2021-09-07,2021-09-07 00:00:00,S-92074-H-2-11SEP21-1,92074,9,ISO_5,S-92074-H-2,surface,0,CFU_25CM2,EM_RODAC
37517,9304126,2021-09-07,2021-09-07 00:00:00,V-92074-H-1-11SEP21-1,92074,9,ISO_5,V-92074-H-1,viable air,0,CFU_M3,EM_VAIR_M3
37518,9304130,2021-09-07,2021-09-07 00:00:00,V-92074-H-2-11SEP21-1,92074,9,ISO_5,V-92074-H-2,viable air,0,CFU_M3,EM_VAIR_M3
37519,9304138,2021-09-10,2021-09-10 00:00:00,S-92092-H-1-11SEP21-1,92092,9,ISO_5,S-92092-H-1,surface,0,CFU_25CM2,EM_RODAC
